chapter,dialogue,speaker,receiver
5,"“There was something in that case—some piece of evidence, slight in itself perhaps, but still enough of a clue to connect the murderer with the crime. It was vital to him that it should be destroyed before it was discovered and its significance appreciated. Therefore, he took the risk, the great risk, of coming in here. Finding the case locked, he was obliged to force it, thus betraying his presence. For him to take that risk, it must have been something of great importance.”",Hercule Poirot,Mr. Wells
5,"“See here, it was like this,”",Hercule Poirot,John Cavendish
5,"“There was something in that case—some piece of evidence, slight in itself perhaps, but still enough of a clue to connect the murderer with the crime. It was vital to him that it should be destroyed before it was discovered and its significance appreciated. Therefore, he took the risk, the great risk, of coming in here. Finding the case locked, he was obliged to force it, thus betraying his presence. For him to take that risk, it must have been something of great importance.”",Hercule Poirot,John Cavendish
5,“But what was it?”,Arthur Hastings,Hercule Poirot
5,“Ah!”,Hercule Poirot,Arthur Hastings
5,"“That, I do not know! A document of some kind, without doubt, possibly the scrap of paper Dorcas saw in her hand yesterday afternoon. And I—”",Hercule Poirot,Arthur Hastings
5,"“miserable animal that I am! I guessed nothing! I have behaved like an imbecile! I should never have left that case here. I should have carried it away with me. Ah, triple pig! And now it is gone. It is destroyed—but is it destroyed? Is there not yet a chance—we must leave no stone unturned—”",Hercule Poirot,Arthur Hastings
5,"“What has happened to your extraordinary little friend, Mr. Hastings? He has just rushed past me like a mad bull.”",Mary Cavendish,Arthur Hastings
5,"“He’s rather upset about something,”",Arthur Hastings,Mary Cavendish
5,"“They haven’t met yet, have they?”",Arthur Hastings,Mary Cavendish
5,“Who?”,Mary Cavendish,Arthur Hastings
5,“Mr. Inglethorp and Miss Howard.”,Arthur Hastings,Mary Cavendish
5,“Do you think it would be such a disaster if they did meet?”,Mary Cavendish,Arthur Hastings
5,"“Well, don’t you?”",Arthur Hastings,Mary Cavendish
5,“No.”,Mary Cavendish,Arthur Hastings
5,"“I should like to see a good flare up. It would clear the air. At present we are all thinking so much, and saying so little.”",Mary Cavendish,Arthur Hastings
5,"“John doesn’t think so,”",Arthur Hastings,Mary Cavendish
5,“He’s anxious to keep them apart.”,Arthur Hastings,Mary Cavendish
5,"“Oh, John!”",Mary Cavendish,Arthur Hastings
5,“Old John’s an awfully good sort.”,Arthur Hastings,Mary Cavendish
5,“You are loyal to your friend. I like you for that.”,Mary Cavendish,Arthur Hastings
5,“Aren’t you my friend too?”,Arthur Hastings,Mary Cavendish
5,“I am a very bad friend.”,Mary Cavendish,Arthur Hastings
5,“Why do you say that?”,Arthur Hastings,Mary Cavendish
5,"“Because it is true. I am charming to my friends one day, and forget all about them the next.”",Mary Cavendish,Arthur Hastings
5,“Yet you seem to be invariably charming to Dr. Bauerstein!”,Arthur Hastings,Mary Cavendish
5,"“My dear fellow,”",Arthur Hastings,Hercule Poirot
5,“is this wise? Surely you don’t want the whole house to know of this occurrence? You are actually playing into the criminal’s hands.”,Arthur Hastings,Hercule Poirot
5,"“You think so, Hastings?”",Hercule Poirot,Arthur Hastings
5,“I am sure of it.”,Arthur Hastings,Hercule Poirot
5,"“Well, well, my friend, I will be guided by you.”",Hercule Poirot,Arthur Hastings
5,"“Good. Although, unfortunately, it is a little too late now.”",Arthur Hastings,Hercule Poirot
5,“Sure.”,Hercule Poirot,Arthur Hastings
5,"“Well,”",Hercule Poirot,Arthur Hastings
5,"“let us go, mon ami.”",Hercule Poirot,Arthur Hastings
5,“You have finished here?”,Arthur Hastings,Hercule Poirot
5,"“For the moment, yes. You will walk back with me to the village?”",Hercule Poirot,Arthur Hastings
5,“Willingly.”,Arthur Hastings,Hercule Poirot
5,"“Excuse me, mademoiselle, one minute.”",Hercule Poirot,Cynthia Murdoch
5,“Yes?”,Cynthia Murdoch,Hercule Poirot
5,“Did you ever make up Mrs. Inglethorp’s medicines?”,Hercule Poirot,Cynthia Murdoch
5,“No.”,Cynthia Murdoch,Hercule Poirot
5,“Only her powders?”,Hercule Poirot,Cynthia Murdoch
5,"“Oh, yes, I did make up some sleeping powders for her once.”",Cynthia Murdoch,Hercule Poirot
5,“These?”,Hercule Poirot,Cynthia Murdoch
5,“Can you tell me what they were? Sulphonal? Veronal?”,Hercule Poirot,Cynthia Murdoch
5,"“No, they were bromide powders.”",Cynthia Murdoch,Hercule Poirot
5,"“Ah! Thank you, mademoiselle; good morning.”",Hercule Poirot,Cynthia Murdoch
5,"“My friend,”",Hercule Poirot,Arthur Hastings
5,"“I have a little idea, a very strange, and probably utterly impossible idea. And yet—it fits in.”",Hercule Poirot,Arthur Hastings
5,"“So that is the explanation of the blank label on the box,”",Arthur Hastings,Hercule Poirot
5,"“Very simple, as you said. I really wonder that I did not think of it myself.”",Arthur Hastings,Hercule Poirot
5,"“They have made one more discovery, là-bas,”",Hercule Poirot,Arthur Hastings
5,“Mr. Wells told me as we were going upstairs.”,Hercule Poirot,Arthur Hastings
5,“What was it?”,Arthur Hastings,Hercule Poirot
5,"“Locked up in the desk in the boudoir, they found a will of Mrs. Inglethorp’s, dated before her marriage, leaving her fortune to Alfred Inglethorp. It must have been made just at the time they were engaged. It came quite as a surprise to Wells—and to John Cavendish also. It was written on one of those printed will forms, and witnessed by two of the servants—not Dorcas.”",Hercule Poirot,Arthur Hastings
5,“Did Mr. Inglethorp know of it?”,Arthur Hastings,Hercule Poirot
5,“He says not.”,Hercule Poirot,Arthur Hastings
5,"“One might take that with a grain of salt,”",Arthur Hastings,Hercule Poirot
5,"“All these wills are very confusing. Tell me, how did those scribbled words on the envelope help you to discover that a will was made yesterday afternoon?”",Arthur Hastings,Hercule Poirot
5,"“Mon ami, have you ever, when writing a letter, been arrested by the fact that you did not know how to spell a certain word?”",Hercule Poirot,Arthur Hastings
5,"“Yes, often. I suppose everyone has.”",Arthur Hastings,Hercule Poirot
5,"“Exactly. And have you not, in such a case, tried the word once or twice on the edge of the blotting-paper, or a spare scrap of paper, to see if it looked right? Well, that is what Mrs. Inglethorp did. You will notice that the word ‘possessed’ is spelt first with one ‘s’ and subsequently with two—correctly. To make sure, she had further tried it in a sentence, thus: ‘I am possessed.’ Now, what did that tell me? It told me that Mrs. Inglethorp had been writing the word ‘possessed’ that afternoon, and, having the fragment of paper found in the grate fresh in my mind, the possibility of a will—(a document almost certain to contain that word)—occurred to me at once. This possibility was confirmed by a further circumstance. In the general confusion, the boudoir had not been swept that morning, and near the desk were several traces of brown mould and earth. The weather had been perfectly fine for some days, and no ordinary boots would have left such a heavy deposit.",Hercule Poirot,Arthur Hastings
5,"“I strolled to the window, and saw at once that the begonia beds had been newly planted. The mould in the beds was exactly similar to that on the floor of the boudoir, and also I learnt from you that they had been planted yesterday afternoon. I was now sure that one, or possibly both of the gardeners—for there were two sets of footprints in the bed—had entered the boudoir, for if Mrs. Inglethorp had merely wished to speak to them she would in all probability have stood at the window, and they would not have come into the room at all. I was now quite convinced that she had made a fresh will, and had called the two gardeners in to witness her signature. Events proved that I was right in my supposition.”",Hercule Poirot,Arthur Hastings
5,"“That was very ingenious,”",Arthur Hastings,Hercule Poirot
5,“I must confess that the conclusions I drew from those few scribbled words were quite erroneous.”,Arthur Hastings,Hercule Poirot
5,"“You gave too much rein to your imagination. Imagination is a good servant, and a bad master. The simplest explanation is always the most likely.”",Hercule Poirot,Arthur Hastings
5,“Another point—how did you know that the key of the despatch-case had been lost?”,Arthur Hastings,Hercule Poirot
5,"“I did not know it. It was a guess that turned out to be correct. You observed that it had a piece of twisted wire through the handle. That suggested to me at once that it had possibly been wrenched off a flimsy key-ring. Now, if it had been lost and recovered, Mrs. Inglethorp would at once have replaced it on her bunch; but on her bunch I found what was obviously the duplicate key, very new and bright, which led me to the hypothesis that somebody else had inserted the original key in the lock of the despatch-case.”",Hercule Poirot,Arthur Hastings
5,"“Yes,”",Arthur Hastings,Hercule Poirot
5,"“Alfred Inglethorp, without doubt.”",Arthur Hastings,Hercule Poirot
5,“You are very sure of his guilt?”,Hercule Poirot,Arthur Hastings
5,"“Well, naturally. Every fresh circumstance seems to establish it more clearly.”",Arthur Hastings,Hercule Poirot
5,"“On the contrary,”",Hercule Poirot,Arthur Hastings
5,“there are several points in his favour.”,Hercule Poirot,Arthur Hastings
5,"“Oh, come now!”",Arthur Hastings,Hercule Poirot
5,“Yes.”,Hercule Poirot,Arthur Hastings
5,“I see only one.”,Arthur Hastings,Hercule Poirot
5,“And that?”,Hercule Poirot,Arthur Hastings
5,“That he was not in the house last night.”,Arthur Hastings,Hercule Poirot
5,“‘Bad shot!’ as you English say! You have chosen the one point that to my mind tells against him.”,Hercule Poirot,Arthur Hastings
5,“How is that?”,Arthur Hastings,Hercule Poirot
5,"“Because if Mr. Inglethorp knew that his wife would be poisoned last night, he would certainly have arranged to be away from the house. His excuse was an obviously trumped up one. That leaves us two possibilities: either he knew what was going to happen or he had a reason of his own for his absence.”",Hercule Poirot,Arthur Hastings
5,“And that reason?”,Arthur Hastings,Hercule Poirot
5,"“How should I know? Discreditable, without doubt. This Mr. Inglethorp, I should say, is somewhat of a scoundrel—but that does not of necessity make him a murderer.”",Hercule Poirot,Arthur Hastings
5,"“We do not agree, eh?”",Hercule Poirot,Arthur Hastings
5,"“Well, let us leave it. Time will show which of us is right. Now let us turn to other aspects of the case. What do you make of the fact that all the doors of the bedroom were bolted on the inside?”",Hercule Poirot,Arthur Hastings
5,“Well——”,Arthur Hastings,Hercule Poirot
5,“One must look at it logically.”,Arthur Hastings,Hercule Poirot
5,“True.”,Hercule Poirot,Arthur Hastings
5,"“I should put it this way. The doors were bolted—our own eyes have told us that—yet the presence of the candle grease on the floor, and the destruction of the will, prove that during the night someone entered the room. You agree so far?”",Arthur Hastings,Hercule Poirot
5,“Perfectly. Put with admirable clearness. Proceed.”,Hercule Poirot,Arthur Hastings
5,"“Well,”",Arthur Hastings,Hercule Poirot
5,"“as the person who entered did not do so by the window, nor by miraculous means, it follows that the door must have been opened from inside by Mrs. Inglethorp herself. That strengthens the conviction that the person in question was her husband. She would naturally open the door to her own husband.”",Arthur Hastings,Hercule Poirot
5,"“Why should she? She had bolted the door leading into his room—a most unusual proceeding on her part—she had had a most violent quarrel with him that very afternoon. No, he was the last person she would admit.”",Hercule Poirot,Arthur Hastings
5,“But you agree with me that the door must have been opened by Mrs. Inglethorp herself?”,Arthur Hastings,Hercule Poirot
